video_id,creator_id,category,language,upload_date,duration_sec,has_hashtags,is_verified_creator
V03002,C0300,Music,Hindi,2025-05-19,42,0,1
V03003,C0210,Food,Hindi,2025-03-15,152,0,0
V03004,C0088,Food,English,2025-04-11,71,1,0
V03005,C0658,Education,Japanese,2025-05-24,14,1,0
V03006,C0415,Technology,Portuguese,2025-02-18,35,1,1
V03007,C0288,Fashion,English,2025-01-21,162,0,0
V03008,C0042,News,Portuguese,2025-03-05,160,1,0
V03009,C0183,Comedy,Portuguese,2025-04-11,75,0,0
V03010,C0375,News,Hindi,2025-04-24,171,1,0
V03011,C0906,Music,English,2025-02-07,152,0,0
V03012,C0007,Music,Portuguese,2025-06-09,30,0,0
V03013,C0430,Food,Hindi,2025-06-01,90,1,0
V03014,C0088,Gaming,Portuguese,2025-03-12,37,1,0
V03015,C0852,Sports,Spanish,2025-03-30,178,1,0
V03016,C0552,Fashion,Hindi,2025-01-20,22,1,0
V03017,C0505,Music,Hindi,2025-01-29,70,1,0
V03018,C0182,Music,English,2025-05-19,172,0,1
V03019,C0121,Fashion,English,2025-03-24,48,1,0
V03020,C0539,Music,English,2025-06-10,37,1,0
V03021,C0884,Music,English,2025-03-22,33,1,0
V03022,C0528,Sports,English,2025-01-16,37,1,0
V03023,C0510,Music,English,2025-01-18,111,1,0
V03024,C0924,Comedy,English,2025-01-13,143,1,0
V03025,C0464,News,Japanese,2025-03-24,77,0,0
V03026,C0652,Travel,Japanese,2025-06-22,114,1,0
V03027,C0445,Food,English,2025-01-26,82,1,0
V03028,C0103,Travel,Japanese,2025-04-03,168,1,0
V03029,C0182,Travel,Hindi,2025-02-11,136,0,0
V03030,C0844,Technology,English,2025-03-28,17,0,0
V03031,C0118,Sports,English,2025-01-16,113,1,0
V03032,C0335,Education,Hindi,2025-03-13,25,0,1
V03033,C0647,Technology,Hindi,2025-05-12,163,1,0
V03034,C0548,Food,Hindi,2025-04-13,80,1,0
V03035,C0505,Music,Spanish,2025-03-20,172,1,1
V03036,C0426,Music,English,2025-04-25,161,1,0
V03037,C0955,Music,English,2025-04-19,34,0,0
V03038,C0680,Food,Hindi,2025-04-11,96,0,0
V03039,C0096,News,Spanish,2025-06-01,11,1,0
V03040,C0917,Food,Spanish,2025-03-18,169,1,0
V03041,C0909,Fashion,Hindi,2025-06-19,110,0,0
V03042,C0518,Education,English,2025-02-21,85,1,0
V03043,C0722,Technology,Spanish,2025-04-24,145,1,0
V03044,C0925,Gaming,Portuguese,2025-04-07,141,0,0
V03045,C0335,Education,Hindi,2025-05-04,151,1,0
V03046,C0618,News,English,2025-03-24,36,0,0
V03047,C0432,Education,English,2025-03-27,53,1,0
V03048,C0331,Food,Japanese,2025-05-14,146,0,0
V03049,C0336,Music,Portuguese,2025-04-06,81,1,0
V03050,C0173,Music,Portuguese,2025-05-23,103,1,0
V03051,C0891,Comedy,Japanese,2025-03-22,30,1,0
V03052,C0356,Gaming,Hindi,2025-06-09,155,0,0
V03053,C0176,Fashion,Spanish,2025-02-01,80,1,0
V03054,C0166,Sports,Japanese,2025-01-29,140,1,0
V03055,C0762,Music,English,2025-04-09,167,1,0
V03056,C0284,Sports,Spanish,2025-01-25,11,1,0
V03057,C0126,Gaming,English,2025-04-05,169,1,0
V03058,C0066,Education,Portuguese,2025-05-19,111,1,0
V03059,C0347,Education,English,2025-03-30,124,0,0
V03060,C0596,Comedy,English,2025-01-26,58,1,0
V03061,C0670,Sports,English,2025-05-17,17,1,0
V03062,C0579,Travel,Hindi,2025-04-10,154,1,0
V03063,C0925,Food,English,2025-06-17,128,1,0
V03064,C0223,Gaming,English,2025-04-13,130,1,1
V03065,C0894,News,Spanish,2025-01-23,50,1,0
V03066,C0682,Sports,English,2025-05-15,65,1,0
V03067,C0095,Gaming,Japanese,2025-02-11,58,0,0
V03068,C0385,Technology,Hindi,2025-03-30,86,1,0
V03069,C0410,Comedy,English,2025-04-02,169,1,0
V03070,C0308,Technology,English,2025-01-07,174,1,0
V03071,C0662,Education,Japanese,2025-05-25,143,1,0
V03072,C0615,Music,English,2025-01-31,30,1,0
V03073,C0857,Gaming,English,2025-04-19,139,1,0
V03074,C0384,Comedy,English,2025-03-13,63,1,0
V03075,C0383,News,Spanish,2025-06-28,143,1,0
V03076,C0965,Education,Hindi,2025-01-24,141,1,0
V03077,C0435,Gaming,Hindi,2025-04-27,141,0,0
V03078,C0288,Gaming,Hindi,2025-06-15,107,0,0
V03079,C0364,Sports,Japanese,2025-03-21,118,1,0
V03080,C0879,Food,English,2025-01-22,11,0,0
V03081,C0773,Music,English,2025-01-24,158,0,0
V03082,C0430,Fashion,Hindi,2025-03-13,68,0,0
V03083,C0026,Sports,Japanese,2025-04-22,67,1,0
V03084,C0187,Gaming,Japanese,2025-02-26,97,1,0
V03085,C0088,Music,English,2025-01-08,19,1,1
V03086,C0401,Education,English,2025-04-12,91,1,0
V03087,C0860,Food,Spanish,2025-01-30,108,1,0
V03088,C0935,Technology,English,2025-01-23,139,1,0
V03089,C0070,Music,English,2025-03-14,159,0,1
V03090,C0113,Technology,Spanish,2025-03-01,55,0,0
V03091,C0621,Gaming,English,2025-03-14,104,1,0
V03092,C0504,Music,Spanish,2025-02-28,164,1,0
V03093,C0394,Sports,Hindi,2025-02-27,159,0,0
V03094,C0862,Travel,Japanese,2025-04-05,55,1,0
V03095,C0537,Technology,English,2025-01-06,91,0,0
V03096,C0015,Fashion,Hindi,2025-06-03,120,0,0
V03097,C0496,News,Portuguese,2025-01-28,63,1,0
V03098,C0553,Music,Japanese,2025-01-28,98,1,0
V03099,C0736,Travel,Spanish,2025-06-02,99,0,0
V03100,C0658,Gaming,Hindi,2025-04-25,143,1,0
V03101,C0149,Food,Portuguese,2025-03-23,25,1,0
V03102,C0017,Food,English,2025-01-10,175,1,0
V03103,C0642,Sports,English,2025-06-23,158,1,0
V03104,C0647,Travel,English,2025-03-01,170,1,0
V03105,C0285,Music,English,2025-06-22,54,1,0
V03106,C0201,Music,Spanish,2025-02-25,137,0,0
V03107,C0196,Comedy,Hindi,2025-02-11,32,0,1
V03108,C0588,Travel,Hindi,2025-02-05,23,1,0
V03109,C0038,Sports,English,2025-06-09,128,1,0
V03110,C0217,Education,Spanish,2025-05-24,40,0,0
V03111,C0753,Gaming,English,2025-04-05,160,1,0
V03112,C0376,Technology,Hindi,2025-01-01,34,1,0
V03113,C0465,Fashion,English,2025-01-24,84,0,0
V03114,C0033,Education,English,2025-04-17,27,1,0
V03115,C0040,Comedy,Japanese,2025-03-09,95,1,0
V03116,C0614,Travel,English,2025-01-14,74,0,0
V03117,C0307,Travel,Hindi,2025-06-19,45,1,0
V03118,C0070,News,Spanish,2025-01-09,41,1,0
V03119,C0316,Technology,English,2025-03-23,154,1,0
V03120,C0521,Education,English,2025-04-04,117,1,0
V03121,C0578,Comedy,English,2025-04-22,54,0,0
V03122,C0647,Travel,English,2025-03-02,20,1,0
V03123,C0983,Fashion,Spanish,2025-04-20,167,0,0
V03124,C0862,Education,English,2025-03-29,140,1,0
V03125,C0203,Music,English,2025-06-24,77,1,0
V03126,C0718,Sports,English,2025-03-07,129,1,0
V03127,C0462,Food,Hindi,2025-06-01,60,1,0
V03128,C0890,Education,English,2025-03-15,62,1,0
V03129,C0389,Music,English,2025-04-03,144,1,0
V03130,C0056,Comedy,English,2025-06-12,110,0,0
V03131,C0986,Gaming,English,2025-05-20,130,0,0
V03132,C0739,Comedy,English,2025-06-11,96,1,0
V03133,C0168,Comedy,English,2025-04-28,167,1,0
V03134,C0879,Education,English,2025-01-26,123,1,0
V03135,C0524,Comedy,Japanese,2025-05-28,75,0,0
V03136,C0698,Comedy,English,2025-01-27,54,0,0
V03137,C0245,Comedy,Spanish,2025-04-09,64,1,0
V03138,C0821,News,Japanese,2025-05-04,67,0,0
V03139,C0560,Food,English,2025-03-31,75,1,0
V03140,C0104,Music,Portuguese,2025-05-28,82,1,0
V03141,C0058,Sports,English,2025-03-29,145,1,0
V03142,C0760,Music,English,2025-05-10,49,0,0
V03143,C0260,Music,English,2025-03-29,156,0,0
V03144,C0166,Technology,English,2025-01-29,45,0,0
V03145,C0929,Food,Hindi,2025-06-18,56,0,0
V03146,C0156,Technology,English,2025-05-22,116,0,0
V03147,C0773,Technology,English,2025-03-05,173,1,0
V03148,C0056,Gaming,English,2025-01-18,143,1,0
V03149,C0971,Comedy,Spanish,2025-06-05,151,0,0
V03150,C0861,Comedy,English,2025-05-02,52,1,0
V03151,C0202,Comedy,Portuguese,2025-05-10,23,0,0
V03152,C0526,Food,Spanish,2025-05-02,167,0,0
V03153,C0901,Sports,English,2025-03-21,107,1,1
V03154,C0976,Travel,Spanish,2025-03-17,174,0,0
V03155,C0045,News,Hindi,2025-02-15,147,1,0
V03156,C0672,News,English,2025-06-24,62,1,0
V03157,C0881,Travel,English,2025-03-18,98,1,0
V03158,C0620,Comedy,English,2025-03-07,173,0,0
V03159,C0768,Comedy,Hindi,2025-04-16,94,1,0
V03160,C0017,Music,English,2025-01-09,36,1,0
V03161,C0182,Comedy,Hindi,2025-05-11,101,1,0
V03162,C0813,Comedy,Hindi,2025-06-22,117,1,0
V03163,C0086,Music,English,2025-03-28,31,1,0
V03164,C0102,Food,Spanish,2025-05-23,148,0,0
V03165,C0388,Music,Portuguese,2025-02-23,116,0,1
V03166,C0212,Food,English,2025-05-06,142,1,0
V03167,C0818,Technology,Hindi,2025-01-18,130,1,1
V03168,C0892,Gaming,English,2025-06-18,159,1,0
V03169,C0766,Travel,English,2025-02-02,125,1,0
V03170,C0373,Technology,English,2025-05-18,108,1,0
V03171,C0900,Music,English,2025-01-05,179,1,0
V03172,C0628,Comedy,Hindi,2025-04-22,48,0,0
V03173,C0018,Fashion,English,2025-05-03,119,1,0
V03174,C0972,Gaming,Hindi,2025-06-04,56,0,0
V03175,C0502,Education,Hindi,2025-05-30,125,0,0
V03176,C0921,Gaming,Spanish,2025-05-18,28,0,0
V03177,C0893,Gaming,English,2025-03-01,93,1,0
V03178,C0345,Education,Hindi,2025-04-19,148,0,0
V03179,C0671,Music,Hindi,2025-05-06,89,1,0
V03180,C0480,Food,English,2025-01-25,58,1,0
V03181,C0260,Comedy,English,2025-05-06,157,1,0
V03182,C0112,Comedy,Spanish,2025-04-19,138,0,0
V03183,C0899,Comedy,Portuguese,2025-01-17,70,1,0
V03184,C0289,Education,Hindi,2025-02-07,54,1,0
V03185,C0900,Education,English,2025-05-01,153,1,0
V03186,C0084,Education,English,2025-04-16,160,1,0
V03187,C0595,News,English,2025-04-23,17,0,0
V03188,C0537,Fashion,English,2025-05-28,34,0,0
V03189,C0918,Music,Japanese,2025-01-11,113,0,0
V03190,C0174,Gaming,English,2025-04-21,156,0,0
V03191,C0590,Gaming,English,2025-04-12,135,0,1
V03192,C0206,Music,Hindi,2025-02-06,28,1,0
V03193,C0856,Gaming,Spanish,2025-05-26,20,1,0
V03194,C0872,Gaming,Portuguese,2025-04-03,24,0,1
V03195,C0395,Music,English,2025-04-08,41,0,0
V03196,C0239,Gaming,English,2025-06-24,155,1,1
V03197,C0069,Music,Spanish,2025-01-04,177,1,0
V03198,C0318,Comedy,Hindi,2025-01-24,157,1,0
V03199,C0567,Food,English,2025-05-08,84,1,0
V03200,C0891,News,English,2025-04-14,157,1,0
V03201,C0420,Food,English,2025-02-04,102,1,0
V03202,C0731,Comedy,Japanese,2025-01-04,112,0,0
V03203,C0252,Comedy,English,2025-02-23,88,1,0
V03204,C0492,Sports,English,2025-06-02,72,1,0
V03205,C0158,Technology,Hindi,2025-02-09,107,1,0
V03206,C0177,Comedy,English,2025-02-17,33,1,0
V03207,C0466,Travel,English,2025-06-11,64,1,0
V03208,C0359,Comedy,Japanese,2025-05-18,82,1,0
V03209,C0959,Comedy,Japanese,2025-06-12,176,0,0
V03210,C0045,Gaming,Japanese,2025-06-22,150,1,0
V03211,C0558,Comedy,Hindi,2025-04-23,38,1,0
V03212,C0056,Food,Spanish,2025-03-28,134,1,0
V03213,C0480,Music,English,2025-01-17,127,0,0
V03214,C0522,News,Japanese,2025-06-06,43,1,1
V03215,C0573,Comedy,English,2025-04-14,138,1,0
V03216,C0079,Comedy,English,2025-04-28,132,1,0
V03217,C0465,Sports,English,2025-03-04,30,1,0
V03218,C0801,Education,Hindi,2025-03-20,120,0,0
V03219,C0631,Gaming,English,2025-04-25,31,1,0
V03220,C0254,Technology,English,2025-01-09,168,1,0
V03221,C0299,Education,English,2025-04-06,114,0,0
V03222,C0574,Food,English,2025-06-17,152,0,0
V03223,C0104,Food,Portuguese,2025-01-05,91,1,0
V03224,C0884,Comedy,Spanish,2025-03-08,97,1,0
V03225,C0528,Music,Hindi,2025-03-26,145,1,0
V03226,C0451,Comedy,Japanese,2025-02-05,173,1,0
V03227,C0142,Food,English,2025-03-22,113,1,0
V03228,C0004,Education,English,2025-01-05,175,0,0
V03229,C0422,Travel,English,2025-06-16,81,1,0
V03230,C0781,Technology,Hindi,2025-04-13,13,1,0
V03231,C0486,Travel,Japanese,2025-03-03,119,1,0
V03232,C0526,Travel,Spanish,2025-03-16,79,0,1
V03233,C0595,Education,Spanish,2025-02-19,122,0,0
V03234,C0718,Technology,Portuguese,2025-01-18,161,1,1
V03235,C0776,Music,English,2025-01-23,32,0,0
V03236,C0431,Comedy,English,2025-01-20,76,1,0
V03237,C0574,News,English,2025-04-16,62,0,0
V03238,C0819,Education,English,2025-02-02,127,1,1
V03239,C0653,Comedy,English,2025-02-25,38,1,0
V03240,C0165,Comedy,Japanese,2025-01-28,81,1,1
V03241,C0779,Education,English,2025-02-05,86,0,0
V03242,C0818,Comedy,English,2025-02-19,129,1,0
V03243,C0470,Music,English,2025-05-30,87,1,0
V03244,C0914,Gaming,Japanese,2025-01-18,178,0,0
V03245,C0552,Comedy,English,2025-01-30,61,0,1
V03246,C0477,Gaming,English,2025-03-01,138,1,0
V03247,C0924,Sports,English,2025-03-21,107,1,0
V03248,C0401,Comedy,Portuguese,2025-05-12,146,1,0
V03249,C0828,Sports,Hindi,2025-02-02,10,0,0
V03250,C0825,Comedy,Hindi,2025-01-12,139,1,0
V03251,C0287,News,Hindi,2025-04-30,86,1,0
V03252,C0364,Comedy,English,2025-03-05,82,1,0
V03253,C0134,Fashion,Hindi,2025-02-05,27,0,0
V03254,C0059,Travel,Spanish,2025-01-06,57,0,0
V03255,C0827,Travel,Japanese,2025-05-19,174,1,0
V03256,C0527,Gaming,English,2025-01-12,113,1,0
V03257,C0195,Fashion,English,2025-02-27,147,1,0
V03258,C0142,Gaming,English,2025-03-17,43,1,0
V03259,C0480,Comedy,Hindi,2025-01-20,21,1,0
V03260,C0868,Fashion,English,2025-03-04,48,1,0
V03261,C0544,Travel,English,2025-01-28,155,1,0
V03262,C0597,Music,English,2025-03-22,23,1,0
V03263,C0608,Comedy,Hindi,2025-06-23,100,1,0
V03264,C0236,Technology,English,2025-03-04,127,0,0
V03265,C0833,Food,English,2025-02-20,58,1,0
V03266,C0648,Comedy,Spanish,2025-03-14,148,0,0
V03267,C0830,Technology,English,2025-06-10,74,1,0
V03268,C0612,Gaming,Hindi,2025-06-24,82,1,0
V03269,C0233,Music,English,2025-01-24,68,1,0
V03270,C0895,News,English,2025-01-11,41,1,0
V03271,C0788,Music,Spanish,2025-02-09,30,0,0
V03272,C0559,Technology,English,2025-02-16,154,1,1
V03273,C0550,Technology,English,2025-05-27,70,0,0
V03274,C0171,Music,English,2025-04-26,159,0,0
V03275,C0565,Comedy,Japanese,2025-04-24,78,1,0
V03276,C0343,Comedy,English,2025-02-15,26,0,0
V03277,C0048,Fashion,Spanish,2025-04-06,93,1,0
V03278,C0462,Music,English,2025-04-09,131,1,0
V03279,C0373,Comedy,Hindi,2025-05-27,86,1,0
V03280,C0088,Comedy,English,2025-04-08,14,0,0
V03281,C0239,Music,Spanish,2025-03-16,162,0,0
V03282,C0603,News,Japanese,2025-01-23,13,1,0
V03283,C0992,Fashion,English,2025-02-22,153,0,0
V03284,C0819,Music,Hindi,2025-01-12,83,1,0
V03285,C0719,Education,Spanish,2025-03-03,180,1,0
V03286,C0557,News,English,2025-04-01,133,1,0
V03287,C0195,Comedy,English,2025-04-18,52,0,0
V03288,C0660,Music,Hindi,2025-03-21,94,1,1
V03289,C0977,Travel,Spanish,2025-01-13,18,1,0
V03290,C0905,Fashion,Spanish,2025-04-05,23,1,0
V03291,C0400,Education,English,2025-01-06,34,1,1
V03292,C0996,Music,Portuguese,2025-03-21,37,1,0
V03293,C0446,Food,Spanish,2025-05-04,47,0,0
V03294,C0708,Comedy,English,2025-02-15,110,1,0
V03295,C0725,Gaming,English,2025-06-27,69,1,0
V03296,C0971,Food,Hindi,2025-06-22,167,1,0
V03297,C0785,Comedy,English,2025-01-04,46,1,1
V03298,C0893,News,English,2025-02-22,27,1,0
V03299,C0687,Food,Hindi,2025-04-18,99,0,0
V03300,C0257,Education,English,2025-04-24,146,1,0
V03301,C0928,Fashion,Spanish,2025-05-12,84,1,0
V03302,C0382,Comedy,English,2025-01-20,40,0,1
V03303,C0417,Gaming,English,2025-02-17,92,1,0
V03304,C0491,Comedy,Hindi,2025-05-29,64,1,0
V03305,C0556,Music,English,2025-04-18,64,0,0
V03306,C0327,Comedy,English,2025-05-07,109,0,0
V03307,C0159,Travel,English,2025-06-02,18,1,0
V03308,C0027,Comedy,English,2025-01-25,175,0,0
V03309,C0006,Gaming,English,2025-03-01,119,1,0
V03310,C0701,Technology,English,2025-04-21,113,1,0
V03311,C0331,Travel,Hindi,2025-03-20,149,1,0
V03312,C0384,Sports,Hindi,2025-03-28,34,1,0
V03313,C0140,Technology,Japanese,2025-01-17,118,1,0
V03314,C0918,Comedy,English,2025-06-14,68,1,0
V03315,C0136,Technology,English,2025-05-04,59,1,1
V03316,C0819,Comedy,Portuguese,2025-04-08,21,1,0
V03317,C0044,Comedy,Portuguese,2025-02-09,153,1,1
V03318,C0027,Music,English,2025-06-02,57,1,0
V03319,C0968,Education,English,2025-01-28,155,0,0
V03320,C0519,Education,Hindi,2025-03-14,139,1,0
V03321,C0980,News,Hindi,2025-04-15,123,1,0
V03322,C0444,Music,English,2025-02-02,164,1,0
V03323,C0579,Sports,Spanish,2025-06-01,43,0,0
V03324,C0677,Sports,English,2025-02-17,45,1,0
V03325,C0009,Education,Japanese,2025-04-15,53,1,0
V03326,C0084,Gaming,Hindi,2025-03-24,142,0,0
V03327,C0934,News,Spanish,2025-06-26,132,0,0
V03328,C0923,Comedy,Hindi,2025-04-18,75,0,0
V03329,C0787,Fashion,Hindi,2025-03-29,54,1,0
V03330,C0789,Comedy,English,2025-01-09,159,0,0
V03331,C0626,Food,English,2025-01-01,71,1,0
V03332,C0733,Sports,English,2025-06-07,100,1,0
V03333,C0307,Gaming,Spanish,2025-04-01,109,1,0
V03334,C0503,Comedy,Hindi,2025-06-11,126,0,0
V03335,C0233,Food,Japanese,2025-05-01,166,1,0
V03336,C0911,Sports,Hindi,2025-02-26,135,1,0
V03337,C0324,Music,English,2025-05-07,125,1,0
V03338,C0065,Music,Japanese,2025-02-02,61,1,0
V03339,C0222,Music,English,2025-01-01,87,1,0
V03340,C0507,Comedy,Japanese,2025-01-12,97,1,0
V03341,C0492,News,Spanish,2025-06-28,62,1,0
V03342,C0067,Sports,English,2025-04-04,108,1,1
V03343,C0494,Comedy,English,2025-02-23,19,1,0
V03344,C0489,Music,Hindi,2025-04-27,53,1,0
V03345,C0056,Travel,English,2025-02-18,17,1,0
V03346,C0779,Travel,English,2025-06-13,53,0,0
V03347,C0934,Gaming,Spanish,2025-05-13,79,0,0
V03348,C0474,Comedy,Hindi,2025-03-15,115,1,0
V03349,C0850,Music,Hindi,2025-03-10,97,1,0
V03350,C0411,Comedy,English,2025-06-13,56,1,0
V03351,C0284,Technology,Portuguese,2025-05-03,37,1,0
V03352,C0247,News,English,2025-02-11,154,0,0
V03353,C0857,Fashion,English,2025-04-24,31,1,0
V03354,C0823,Comedy,Hindi,2025-06-13,142,1,0
V03355,C0653,Sports,Hindi,2025-04-10,92,1,0
V03356,C0137,Travel,Portuguese,2025-02-24,82,0,0
V03357,C0119,Comedy,English,2025-01-09,62,1,0
V03358,C0039,Gaming,Japanese,2025-02-01,177,1,0
V03359,C0145,Music,English,2025-05-24,11,1,0
V03360,C0396,Music,Japanese,2025-04-14,30,1,0
V03361,C0368,Music,Hindi,2025-04-20,118,0,1
V03362,C0448,Food,Spanish,2025-01-14,161,1,0
V03363,C0781,Gaming,Spanish,2025-02-28,151,1,0
V03364,C0792,Comedy,English,2025-01-18,16,1,0
V03365,C0568,Food,Spanish,2025-03-18,65,0,0
V03366,C0991,Music,Japanese,2025-05-16,96,1,0
V03367,C0413,Gaming,English,2025-01-24,75,1,0
V03368,C0951,Music,Portuguese,2025-06-11,49,1,0
V03369,C0326,Comedy,Hindi,2025-01-28,83,1,0
V03370,C0763,Fashion,English,2025-05-21,38,1,0
V03371,C0687,Gaming,Japanese,2025-04-19,169,0,0
V03372,C0820,Travel,English,2025-02-24,149,1,0
V03373,C0074,Sports,Spanish,2025-06-20,143,0,0
V03374,C0606,Comedy,English,2025-03-25,38,1,0
V03375,C0389,Comedy,English,2025-02-10,122,1,0
V03376,C0620,Gaming,Hindi,2025-04-29,96,1,1
V03377,C0212,Education,English,2025-04-09,78,0,0
V03378,C0846,Technology,English,2025-06-05,26,0,0
V03379,C0263,Music,English,2025-03-03,153,0,0
V03380,C0855,News,English,2025-06-21,11,1,0
V03381,C0514,Education,Portuguese,2025-05-13,99,1,0
V03382,C0877,Food,English,2025-03-08,129,1,0
V03383,C0855,Comedy,Spanish,2025-05-04,105,0,0
V03384,C0676,Sports,Hindi,2025-02-20,51,1,1
V03385,C0913,Sports,English,2025-05-27,116,0,0
V03386,C0256,Comedy,English,2025-05-18,89,0,0
V03387,C0524,Education,English,2025-03-29,176,0,0
V03388,C0717,Education,Hindi,2025-02-23,50,0,0
V03389,C0834,News,Japanese,2025-02-17,94,1,0
V03390,C0528,Comedy,English,2025-05-09,114,1,0
V03391,C0529,Gaming,English,2025-03-04,67,1,0
V03392,C0565,Technology,Portuguese,2025-03-08,125,1,0
V03393,C0911,Comedy,Spanish,2025-02-10,23,1,0
V03394,C0357,Technology,English,2025-03-31,61,1,0
V03395,C0187,Sports,Spanish,2025-04-27,135,1,0
V03396,C0975,Comedy,Hindi,2025-03-05,148,1,0
V03397,C0131,Sports,Hindi,2025-01-04,117,1,0
V03398,C0566,Technology,Hindi,2025-06-27,152,1,0
V03399,C0995,Technology,Portuguese,2025-05-15,146,0,0
V03400,C0383,Gaming,English,2025-01-26,84,1,0
V03401,C0277,Music,Spanish,2025-05-06,68,1,0
V03402,C0785,Sports,Japanese,2025-06-29,119,0,0
V03403,C0502,Music,Spanish,2025-01-01,176,1,0
V03404,C0543,Gaming,English,2025-04-29,23,0,0
V03405,C0725,Sports,Portuguese,2025-04-03,109,0,0
V03406,C0439,Gaming,Spanish,2025-01-01,41,1,0
V03407,C0205,Fashion,Hindi,2025-06-25,122,0,0
V03408,C0142,Sports,English,2025-01-02,169,1,0
V03409,C0393,Sports,Hindi,2025-05-11,18,0,0
V03410,C0963,Technology,English,2025-02-03,63,0,0
V03411,C0245,Education,Spanish,2025-03-22,94,0,0
V03412,C0993,Music,Hindi,2025-04-18,130,1,0
V03413,C0383,Fashion,English,2025-06-23,171,1,0
V03414,C0087,Comedy,Hindi,2025-05-16,25,1,0
V03415,C0837,Sports,Spanish,2025-05-17,122,1,0
V03416,C0264,Technology,Spanish,2025-04-05,129,1,0
V03417,C0683,Technology,Portuguese,2025-05-29,21,0,1
V03418,C0106,Gaming,English,2025-03-18,70,1,0
V03419,C0685,News,English,2025-04-15,165,0,0
V03420,C0738,Travel,Spanish,2025-01-16,128,1,1
V03421,C0407,Sports,Hindi,2025-06-02,80,1,0
V03422,C0565,Travel,English,2025-06-20,152,1,0
V03423,C0475,News,Hindi,2025-05-07,130,1,0
V03424,C0689,Music,Spanish,2025-05-07,120,0,0
V03425,C0654,Music,Hindi,2025-01-16,89,1,0
V03426,C0870,Fashion,Portuguese,2025-04-15,162,1,0
V03427,C0425,Travel,Hindi,2025-01-07,109,1,0
V03428,C0991,Comedy,Hindi,2025-06-23,41,1,0
V03429,C0207,Technology,English,2025-06-11,53,0,0
V03430,C0377,Travel,English,2025-06-08,26,1,0
V03431,C0720,Music,Hindi,2025-05-11,147,1,0
V03432,C0694,Gaming,Japanese,2025-03-28,128,1,0
V03433,C0753,Music,English,2025-05-11,109,1,0
V03434,C0737,Food,English,2025-01-24,121,1,0
V03435,C0129,Sports,Spanish,2025-03-10,156,1,0
V03436,C0796,Music,English,2025-06-07,108,0,1
V03437,C0480,Education,English,2025-03-15,135,1,1
V03438,C0696,Food,English,2025-06-10,134,1,0
V03439,C0955,Comedy,Hindi,2025-04-27,85,1,0
V03440,C0469,Gaming,English,2025-03-11,145,1,0
V03441,C0499,News,English,2025-03-17,73,1,0
V03442,C0611,Gaming,English,2025-02-04,115,1,0
V03443,C0069,Fashion,English,2025-06-12,51,1,0
V03444,C0219,Comedy,Portuguese,2025-05-30,42,0,0
V03445,C0089,Sports,Japanese,2025-06-07,81,0,0
V03446,C0656,Comedy,Japanese,2025-05-16,161,0,0
V03447,C0334,Food,Spanish,2025-01-02,64,1,0
V03448,C0294,Sports,Spanish,2025-01-25,149,1,0
V03449,C0077,Music,English,2025-03-31,163,1,1
V03450,C0510,Gaming,Portuguese,2025-03-13,35,0,0
V03451,C0719,Music,Spanish,2025-02-07,124,1,0
V03452,C0541,Travel,English,2025-03-28,23,0,0
V03453,C0482,Fashion,English,2025-01-02,135,1,0
V03454,C0537,Gaming,English,2025-02-13,64,0,0
V03455,C0988,Gaming,Hindi,2025-05-25,145,1,0
V03456,C0621,Education,English,2025-01-04,80,1,0
V03457,C0318,Food,Japanese,2025-05-28,64,1,0
V03458,C0345,Comedy,Spanish,2025-02-24,103,0,0
V03459,C0479,Comedy,Spanish,2025-05-13,140,1,0
V03460,C0454,Music,Portuguese,2025-06-28,116,0,0
V03461,C0651,Fashion,English,2025-05-18,95,1,0
V03462,C0590,Sports,English,2025-03-11,63,1,0
V03463,C0906,Travel,English,2025-02-07,43,0,0
V03464,C0478,Comedy,Spanish,2025-01-18,84,1,0
V03465,C0662,Technology,Portuguese,2025-06-08,141,1,0
V03466,C0581,Technology,Spanish,2025-04-30,84,1,0
V03467,C0126,Technology,English,2025-05-02,76,1,0
V03468,C0944,Fashion,Hindi,2025-02-28,141,0,0
V03469,C0799,Comedy,English,2025-06-06,81,0,0
V03470,C0946,Comedy,Portuguese,2025-05-20,33,1,0
V03471,C0248,Food,English,2025-02-12,31,1,0
V03472,C0460,Fashion,Hindi,2025-02-15,74,0,0
V03473,C0498,Technology,Hindi,2025-04-06,119,1,0
V03474,C0392,Food,Spanish,2025-03-12,87,1,0
V03475,C0501,Education,English,2025-01-08,140,1,0
V03476,C0229,Comedy,Japanese,2025-02-24,117,1,0
V03477,C0209,Food,Hindi,2025-04-06,151,1,0
V03478,C0852,Music,Hindi,2025-06-25,119,0,0
V03479,C0269,Technology,English,2025-05-17,89,0,0
