user_id,signup_date,country,device,age_group,gender,acquisition_source,premium_user
U05552,2025-05-28,Canada,iOS,18-24,Male,Organic,0
U05553,2025-05-14,USA,Android,25-34,Male,Organic,0
U05554,2025-02-13,USA,Android,35-44,Female,Organic,0
U05555,2025-02-01,India,iOS,25-34,Male,Organic,0
U05556,2025-03-29,India,Android,25-34,Male,Organic,0
U05557,2025-01-15,USA,Android,18-24,Female,Organic,1
U05558,2025-06-05,Brazil,Android,18-24,Female,Ads,1
U05559,2025-06-14,USA,Android,18-24,Male,Organic,1
U05560,2025-01-07,UK,Android,18-24,Female,Ads,0
U05561,2025-02-27,India,Android,45-54,Female,Ads,0
U05562,2025-01-04,Canada,iOS,35-44,Male,Organic,0
U05563,2025-03-03,Canada,iOS,25-34,Female,Organic,0
U05564,2025-02-20,USA,iOS,18-24,Male,Organic,0
U05565,2025-01-21,Germany,Android,35-44,Male,Organic,0
U05566,2025-01-15,Germany,Android,45-54,Male,Organic,0
U05567,2025-03-08,Australia,iOS,35-44,Male,Organic,1
U05568,2025-02-03,USA,Android,25-34,Female,Organic,0
U05569,2025-06-22,USA,Android,35-44,Female,Organic,1
U05570,2025-03-14,USA,iOS,55+,Female,Ads,0
U05571,2025-02-01,USA,iOS,55+,Male,Organic,0
U05572,2025-05-23,India,Android,25-34,Female,Referral,0
U05573,2025-01-15,India,Android,18-24,Female,Organic,0
U05574,2025-04-17,USA,Android,25-34,Female,Ads,0
U05575,2025-06-24,Japan,Android,35-44,Male,Referral,0
U05576,2025-01-19,Brazil,Android,25-34,Male,Organic,0
U05577,2025-03-07,India,Android,18-24,Male,Ads,0
U05578,2025-04-26,USA,iOS,35-44,Male,Ads,0
U05579,2025-04-30,India,iOS,18-24,Female,Organic,0
U05580,2025-06-23,India,Android,18-24,Male,Organic,0
U05581,2025-04-04,Australia,iOS,25-34,Male,Ads,0
U05582,2025-05-17,India,iOS,25-34,Female,Organic,0
U05583,2025-01-07,India,Android,18-24,Female,Referral,0
U05584,2025-03-25,USA,Android,35-44,Male,Organic,0
U05585,2025-05-07,USA,Android,18-24,Male,Organic,0
U05586,2025-02-02,USA,Android,18-24,Male,Referral,0
U05587,2025-04-28,Germany,Android,25-34,Male,Organic,1
U05588,2025-06-22,USA,Android,25-34,Male,Organic,0
U05589,2025-03-26,USA,Android,35-44,Male,Organic,1
U05590,2025-01-31,USA,iOS,25-34,Female,Organic,0
U05591,2025-01-11,USA,Android,25-34,Male,Organic,0
U05592,2025-01-20,UK,iOS,25-34,Female,Organic,1
U05593,2025-03-06,Germany,iOS,35-44,Female,Organic,1
U05594,2025-02-09,Canada,Android,18-24,Other,Organic,0
U05595,2025-02-06,India,iOS,18-24,Female,Organic,0
U05596,2025-03-21,India,Web,25-34,Male,Organic,0
U05597,2025-05-16,UK,Android,55+,Female,Organic,0
U05598,2025-04-18,USA,iOS,25-34,Female,Organic,0
U05599,2025-05-21,USA,iOS,25-34,Female,Ads,0
U05600,2025-06-29,Canada,iOS,18-24,Female,Organic,0
U05601,2025-05-22,Germany,Android,25-34,Male,Ads,0
U05602,2025-04-15,Canada,iOS,35-44,Male,Organic,0
U05603,2025-02-21,India,Android,35-44,Male,Ads,0
U05604,2025-05-09,Japan,Android,18-24,Male,Referral,0
U05605,2025-02-24,Australia,Android,25-34,Other,Referral,0
U05606,2025-02-27,Canada,Android,35-44,Female,Ads,0
U05607,2025-02-16,Brazil,iOS,18-24,Female,Ads,0
U05608,2025-01-19,Brazil,iOS,35-44,Female,Ads,0
U05609,2025-01-10,India,Android,25-34,Female,Organic,1
U05610,2025-03-18,UK,Android,45-54,Female,Organic,0
U05611,2025-04-22,Brazil,Android,25-34,Male,Organic,0
U05612,2025-04-17,India,Android,35-44,Female,Ads,0
U05613,2025-06-13,Japan,iOS,35-44,Female,Ads,0
U05614,2025-04-06,USA,iOS,18-24,Female,Organic,0
U05615,2025-01-30,USA,iOS,18-24,Male,Organic,0
U05616,2025-01-11,India,Android,45-54,Male,Ads,0
U05617,2025-03-12,UK,iOS,18-24,Male,Organic,1
U05618,2025-01-01,India,Android,18-24,Female,Organic,0
U05619,2025-03-25,Germany,Android,18-24,Male,Ads,0
U05620,2025-01-18,UK,Android,25-34,Male,Organic,0
U05621,2025-02-27,USA,Android,18-24,Female,Referral,0
U05622,2025-06-09,Japan,Android,18-24,Female,Organic,0
U05623,2025-05-09,Brazil,iOS,25-34,Male,Organic,0
U05624,2025-05-02,Brazil,Android,25-34,Male,Organic,0
U05625,2025-04-27,India,Android,25-34,Female,Referral,0
U05626,2025-04-04,India,Android,18-24,Female,Referral,0
U05627,2025-02-08,USA,iOS,35-44,Female,Organic,0
U05628,2025-01-19,Canada,iOS,18-24,Female,Ads,0
U05629,2025-01-05,USA,Android,35-44,Male,Organic,0
U05630,2025-02-10,Australia,Android,35-44,Female,Organic,0
U05631,2025-02-03,India,iOS,25-34,Male,Ads,1
U05632,2025-05-04,USA,Android,18-24,Male,Organic,0
U05633,2025-02-26,Canada,iOS,18-24,Female,Organic,1
U05634,2025-01-16,Australia,Android,25-34,Male,Ads,0
U05635,2025-04-02,India,iOS,25-34,Female,Referral,1
U05636,2025-06-13,India,Android,25-34,Female,Ads,0
U05637,2025-01-23,USA,Android,18-24,Female,Organic,0
U05638,2025-03-01,Germany,iOS,18-24,Female,Organic,0
U05639,2025-06-02,India,Android,25-34,Male,Organic,0
U05640,2025-03-19,USA,Android,18-24,Female,Organic,0
U05641,2025-04-02,USA,iOS,25-34,Male,Organic,0
U05642,2025-04-05,India,Android,35-44,Female,Ads,0
U05643,2025-06-23,UK,Android,35-44,Female,Organic,0
U05644,2025-05-09,India,iOS,18-24,Female,Organic,0
U05645,2025-02-21,UK,Web,18-24,Female,Organic,0
U05646,2025-01-18,USA,iOS,45-54,Male,Organic,1
U05647,2025-05-05,USA,iOS,18-24,Male,Organic,0
U05648,2025-04-16,USA,iOS,25-34,Male,Organic,1
U05649,2025-03-17,India,Android,25-34,Female,Organic,0
U05650,2025-02-05,Germany,iOS,25-34,Female,Organic,0
U05651,2025-03-14,Germany,Android,25-34,Female,Organic,0
U05652,2025-06-21,UK,Android,55+,Female,Ads,0
U05653,2025-03-16,UK,Android,25-34,Female,Organic,0
U05654,2025-03-13,Japan,Android,25-34,Female,Organic,0
U05655,2025-02-06,Germany,iOS,18-24,Male,Ads,0
U05656,2025-03-28,India,iOS,25-34,Male,Organic,0
U05657,2025-01-09,USA,Android,25-34,Female,Organic,0
U05658,2025-02-21,USA,iOS,45-54,Male,Ads,1
U05659,2025-03-27,USA,Android,18-24,Female,Organic,0
U05660,2025-04-01,India,iOS,25-34,Female,Organic,0
U05661,2025-02-21,USA,iOS,25-34,Female,Ads,0
U05662,2025-02-13,Canada,Android,35-44,Male,Organic,0
U05663,2025-06-12,India,Android,25-34,Female,Organic,0
U05664,2025-02-22,Australia,iOS,25-34,Male,Referral,1
U05665,2025-04-20,Germany,Android,25-34,Female,Organic,0
U05666,2025-01-12,Canada,iOS,18-24,Male,Organic,0
U05667,2025-01-30,Canada,Android,35-44,Male,Ads,1
U05668,2025-05-27,USA,Android,35-44,Male,Organic,0
U05669,2025-05-16,Japan,Android,18-24,Other,Organic,0
U05670,2025-05-10,India,Android,25-34,Male,Referral,0
U05671,2025-01-19,USA,Android,18-24,Male,Referral,1
U05672,2025-01-17,India,Android,45-54,Other,Organic,0
U05673,2025-05-10,USA,Android,45-54,Female,Organic,0
U05674,2025-03-08,India,Android,18-24,Male,Ads,1
U05675,2025-06-06,Brazil,iOS,18-24,Male,Organic,1
U05676,2025-04-16,USA,Android,18-24,Female,Organic,0
U05677,2025-03-22,India,Android,35-44,Male,Organic,0
U05678,2025-05-27,USA,iOS,18-24,Male,Organic,0
U05679,2025-04-25,USA,Android,55+,Male,Ads,0
U05680,2025-02-14,USA,Android,25-34,Male,Organic,0
U05681,2025-04-18,India,Android,35-44,Male,Ads,0
U05682,2025-01-12,Canada,Android,35-44,Female,Organic,0
U05683,2025-06-13,USA,Android,35-44,Male,Referral,0
U05684,2025-03-17,Germany,Android,18-24,Female,Organic,0
U05685,2025-06-08,USA,Android,25-34,Female,Organic,0
U05686,2025-04-12,USA,Android,35-44,Male,Organic,0
U05687,2025-03-23,Brazil,Android,25-34,Female,Ads,0
U05688,2025-04-14,USA,Android,18-24,Female,Organic,0
U05689,2025-05-14,India,Android,35-44,Female,Organic,1
U05690,2025-06-18,Germany,Android,25-34,Female,Referral,0
U05691,2025-04-03,Brazil,Android,45-54,Male,Referral,0
U05692,2025-04-22,Australia,Android,18-24,Male,Ads,0
U05693,2025-06-21,USA,Android,18-24,Female,Organic,1
U05694,2025-02-15,Japan,Android,18-24,Female,Ads,0
U05695,2025-04-03,Japan,Android,45-54,Female,Organic,0
U05696,2025-02-28,Brazil,Web,25-34,Male,Organic,0
U05697,2025-01-16,Brazil,Android,35-44,Female,Organic,1
U05698,2025-03-18,India,Android,25-34,Female,Ads,0
U05699,2025-06-25,Canada,Android,18-24,Male,Organic,1
U05700,2025-06-15,Germany,Android,25-34,Female,Organic,0
U05701,2025-05-19,USA,iOS,45-54,Male,Referral,0
U05702,2025-01-07,USA,iOS,45-54,Female,Ads,0
U05703,2025-04-08,India,Android,25-34,Male,Referral,0
U05704,2025-04-21,Australia,iOS,18-24,Male,Organic,0
U05705,2025-06-24,Canada,iOS,25-34,Female,Ads,0
U05706,2025-04-11,India,Android,35-44,Male,Organic,0
U05707,2025-06-05,USA,iOS,18-24,Male,Organic,0
U05708,2025-04-21,Canada,Web,18-24,Female,Ads,0
U05709,2025-05-12,Canada,iOS,25-34,Female,Referral,0
U05710,2025-05-01,USA,iOS,18-24,Male,Organic,0
U05711,2025-01-29,USA,Android,45-54,Female,Organic,1
U05712,2025-01-24,USA,Android,35-44,Male,Ads,0
U05713,2025-05-28,USA,Android,35-44,Female,Organic,0
U05714,2025-03-29,Canada,Web,25-34,Male,Organic,0
U05715,2025-02-03,USA,Android,18-24,Female,Ads,0
U05716,2025-02-02,India,iOS,35-44,Male,Ads,0
U05717,2025-02-11,Germany,Android,18-24,Female,Organic,0
U05718,2025-06-06,Germany,Android,45-54,Male,Organic,0
U05719,2025-02-07,India,iOS,25-34,Male,Organic,0
U05720,2025-01-25,UK,Android,25-34,Male,Organic,0
U05721,2025-01-09,India,iOS,45-54,Female,Organic,0
U05722,2025-03-24,Japan,Android,18-24,Female,Organic,0
U05723,2025-01-16,Brazil,Web,25-34,Male,Organic,0
U05724,2025-05-13,Canada,Android,25-34,Male,Organic,1
U05725,2025-03-26,Canada,Android,18-24,Male,Organic,0
U05726,2025-02-09,Brazil,Android,35-44,Male,Ads,0
U05727,2025-06-09,Brazil,iOS,25-34,Male,Organic,0
U05728,2025-05-02,USA,Android,25-34,Male,Organic,0
U05729,2025-01-29,USA,Android,18-24,Male,Organic,1
U05730,2025-06-11,Canada,Android,18-24,Male,Organic,0
U05731,2025-04-26,India,iOS,45-54,Female,Ads,1
U05732,2025-02-20,USA,Web,18-24,Male,Referral,0
U05733,2025-03-04,Japan,Android,35-44,Female,Organic,0
U05734,2025-06-26,India,Android,25-34,Male,Organic,0
U05735,2025-05-22,India,iOS,35-44,Female,Referral,1
U05736,2025-06-27,India,Android,18-24,Male,Referral,1
U05737,2025-06-06,USA,Android,35-44,Female,Organic,0
U05738,2025-01-14,Germany,Android,45-54,Male,Referral,0
U05739,2025-01-17,India,Android,25-34,Male,Organic,0
U05740,2025-03-17,USA,Android,45-54,Male,Organic,0
U05741,2025-04-19,USA,iOS,18-24,Female,Organic,0
U05742,2025-03-19,USA,Android,25-34,Female,Organic,0
U05743,2025-04-18,UK,iOS,18-24,Female,Referral,0
U05744,2025-03-05,UK,Android,35-44,Male,Organic,0
U05745,2025-06-16,USA,Android,35-44,Male,Organic,0
U05746,2025-02-23,India,Web,35-44,Male,Ads,0
U05747,2025-04-11,USA,iOS,45-54,Male,Organic,0
U05748,2025-03-30,Australia,Android,18-24,Female,Ads,0
U05749,2025-06-28,USA,Android,18-24,Male,Organic,0
U05750,2025-06-19,USA,Android,18-24,Male,Ads,0
U05751,2025-01-03,Canada,Android,25-34,Male,Organic,0
U05752,2025-06-02,USA,Web,25-34,Female,Organic,0
U05753,2025-05-17,Australia,Web,18-24,Female,Referral,0
U05754,2025-05-01,Australia,iOS,18-24,Female,Organic,0
U05755,2025-04-25,Germany,iOS,18-24,Male,Organic,0
U05756,2025-04-12,USA,Android,18-24,Male,Organic,0
U05757,2025-06-01,USA,iOS,45-54,Female,Organic,0
U05758,2025-03-23,USA,iOS,35-44,Female,Organic,0
U05759,2025-01-22,UK,iOS,18-24,Female,Organic,0
U05760,2025-03-22,Australia,iOS,35-44,Male,Organic,0
U05761,2025-01-30,India,Android,18-24,Female,Organic,0
U05762,2025-01-29,India,Android,25-34,Female,Ads,0
U05763,2025-04-21,USA,iOS,18-24,Male,Organic,0
U05764,2025-04-25,USA,iOS,25-34,Male,Ads,1
U05765,2025-04-24,Brazil,Android,18-24,Male,Organic,0
U05766,2025-05-28,Australia,iOS,35-44,Male,Organic,0
U05767,2025-01-20,India,iOS,25-34,Female,Referral,0
U05768,2025-06-29,India,iOS,25-34,Female,Organic,0
U05769,2025-01-21,USA,Android,45-54,Female,Organic,0
U05770,2025-04-20,Canada,Android,18-24,Male,Organic,0
U05771,2025-06-01,USA,Android,25-34,Male,Referral,0
U05772,2025-01-20,UK,Android,45-54,Male,Organic,0
U05773,2025-06-02,USA,Android,45-54,Female,Organic,0
U05774,2025-02-25,UK,Android,18-24,Female,Ads,0
U05775,2025-06-18,Canada,iOS,45-54,Female,Ads,0
U05776,2025-04-15,Canada,Android,25-34,Female,Ads,0
U05777,2025-06-20,Japan,iOS,18-24,Male,Organic,0
U05778,2025-03-08,India,Android,35-44,Male,Referral,0
U05779,2025-06-20,USA,Android,25-34,Male,Organic,0
U05780,2025-03-21,Brazil,Android,18-24,Female,Ads,1
U05781,2025-02-21,India,Android,18-24,Female,Organic,0
U05782,2025-03-16,India,Android,35-44,Male,Organic,0
U05783,2025-05-08,USA,Android,25-34,Male,Organic,0
U05784,2025-04-05,India,Android,25-34,Male,Organic,0
U05785,2025-04-22,Australia,Android,25-34,Male,Organic,0
U05786,2025-04-29,Brazil,iOS,35-44,Male,Ads,0
U05787,2025-04-02,USA,iOS,18-24,Female,Ads,0
U05788,2025-01-08,UK,Android,35-44,Male,Ads,0
U05789,2025-02-03,India,Android,18-24,Female,Ads,1
U05790,2025-02-23,USA,Web,18-24,Female,Referral,0
U05791,2025-03-20,Australia,Android,35-44,Male,Organic,1
U05792,2025-01-28,India,iOS,55+,Female,Ads,1
U05793,2025-05-01,Brazil,Android,18-24,Male,Ads,0
U05794,2025-04-29,USA,Android,25-34,Male,Ads,0
U05795,2025-05-13,India,Android,18-24,Male,Organic,0
U05796,2025-05-15,Canada,Android,18-24,Male,Ads,0
U05797,2025-03-20,Australia,iOS,25-34,Other,Organic,0
U05798,2025-01-08,India,Android,35-44,Female,Organic,0
U05799,2025-03-18,Australia,iOS,18-24,Female,Referral,0
U05800,2025-06-22,India,Android,25-34,Male,Ads,0
U05801,2025-06-20,USA,Android,25-34,Female,Organic,1
U05802,2025-03-06,Australia,iOS,18-24,Male,Referral,0
U05803,2025-05-15,Canada,Android,25-34,Female,Organic,0
U05804,2025-02-16,Canada,iOS,45-54,Female,Organic,1
U05805,2025-01-10,Canada,Android,25-34,Female,Organic,0
U05806,2025-05-25,India,Android,25-34,Male,Organic,0
U05807,2025-04-03,Japan,iOS,35-44,Male,Ads,0
U05808,2025-06-28,UK,iOS,25-34,Female,Referral,0
U05809,2025-02-22,Canada,Android,18-24,Female,Organic,0
U05810,2025-06-24,Germany,iOS,18-24,Male,Ads,0
U05811,2025-03-14,India,iOS,18-24,Female,Ads,0
U05812,2025-01-04,India,iOS,55+,Female,Ads,0
U05813,2025-03-07,USA,Android,18-24,Male,Organic,0
U05814,2025-06-08,Brazil,Android,35-44,Female,Ads,0
U05815,2025-06-04,Australia,iOS,25-34,Male,Organic,0
U05816,2025-02-28,USA,iOS,18-24,Male,Organic,0
U05817,2025-03-02,USA,Android,25-34,Female,Referral,0
U05818,2025-02-24,USA,Android,45-54,Female,Referral,0
U05819,2025-06-13,Canada,Android,45-54,Male,Ads,0
U05820,2025-04-06,India,iOS,25-34,Male,Organic,1
U05821,2025-06-16,UK,Android,35-44,Female,Referral,0
U05822,2025-05-16,India,Android,25-34,Female,Ads,0
U05823,2025-05-13,UK,Android,35-44,Female,Ads,0
U05824,2025-01-20,India,Android,18-24,Female,Organic,0
U05825,2025-06-18,India,iOS,18-24,Female,Referral,0
U05826,2025-02-14,India,Android,25-34,Female,Organic,0
U05827,2025-01-27,Australia,Android,25-34,Female,Organic,0
U05828,2025-02-28,USA,Android,55+,Female,Organic,0
U05829,2025-05-25,USA,Android,25-34,Female,Organic,1
U05830,2025-03-28,India,Android,18-24,Male,Organic,1
U05831,2025-05-31,India,iOS,35-44,Male,Organic,0
U05832,2025-06-10,UK,Web,45-54,Male,Organic,0
U05833,2025-03-04,USA,Android,35-44,Male,Organic,0
U05834,2025-02-22,USA,Android,25-34,Female,Ads,1
U05835,2025-05-22,UK,Android,18-24,Female,Referral,0
U05836,2025-03-22,USA,Android,18-24,Female,Organic,1
U05837,2025-04-28,UK,iOS,35-44,Female,Organic,1
U05838,2025-05-06,USA,iOS,35-44,Male,Organic,0
U05839,2025-01-18,Australia,Android,18-24,Female,Organic,0
U05840,2025-02-06,Canada,iOS,35-44,Female,Ads,0
U05841,2025-03-27,Germany,Android,25-34,Male,Organic,0
U05842,2025-02-11,Brazil,Android,25-34,Female,Ads,0
U05843,2025-06-27,Brazil,iOS,45-54,Female,Ads,0
U05844,2025-06-09,USA,Android,25-34,Female,Organic,0
U05845,2025-03-21,USA,iOS,35-44,Male,Organic,0
U05846,2025-05-24,USA,iOS,25-34,Male,Ads,0
U05847,2025-04-05,India,Android,25-34,Male,Organic,0
U05848,2025-05-28,India,Android,18-24,Male,Organic,0
U05849,2025-04-11,Germany,Android,35-44,Female,Organic,0
U05850,2025-06-18,India,iOS,25-34,Female,Referral,0
U05851,2025-03-14,Germany,Android,25-34,Female,Referral,1
U05852,2025-06-09,USA,Web,55+,Male,Organic,1
U05853,2025-01-11,Canada,iOS,18-24,Female,Organic,0
U05854,2025-04-11,India,Android,25-34,Female,Ads,0
U05855,2025-06-03,Canada,iOS,18-24,Male,Ads,0
U05856,2025-01-31,USA,Android,25-34,Male,Referral,0
U05857,2025-01-13,USA,iOS,18-24,Male,Ads,0
U05858,2025-03-02,Australia,Web,18-24,Female,Ads,0
U05859,2025-05-18,Japan,Android,35-44,Female,Referral,0
U05860,2025-04-09,USA,Android,25-34,Female,Ads,1
U05861,2025-03-20,USA,iOS,25-34,Male,Organic,0
U05862,2025-01-27,USA,Android,18-24,Male,Referral,0
U05863,2025-06-01,USA,Android,45-54,Other,Organic,0
U05864,2025-06-15,USA,iOS,55+,Female,Organic,0
U05865,2025-04-12,Australia,Android,25-34,Female,Organic,0
U05866,2025-06-20,UK,iOS,45-54,Male,Ads,0
U05867,2025-04-21,Germany,Android,18-24,Female,Referral,1
U05868,2025-01-06,Australia,Android,18-24,Male,Referral,0
U05869,2025-02-03,India,Android,55+,Male,Organic,0
U05870,2025-02-07,Germany,Android,18-24,Male,Ads,0
U05871,2025-06-19,USA,Android,18-24,Female,Ads,0
U05872,2025-06-11,Australia,iOS,45-54,Male,Referral,0
U05873,2025-02-08,USA,Android,35-44,Female,Referral,0
U05874,2025-06-12,USA,iOS,18-24,Other,Organic,0
U05875,2025-01-12,Australia,iOS,25-34,Male,Referral,0
U05876,2025-02-18,USA,iOS,18-24,Female,Organic,0
U05877,2025-01-07,Australia,Android,55+,Male,Organic,0
U05878,2025-03-30,Brazil,iOS,45-54,Male,Organic,0
U05879,2025-01-10,Brazil,Android,25-34,Male,Organic,1
U05880,2025-06-28,Canada,Android,25-34,Female,Referral,0
U05881,2025-03-11,USA,Android,45-54,Male,Organic,0
U05882,2025-05-17,Brazil,Android,25-34,Male,Ads,0
U05883,2025-02-08,USA,Web,25-34,Female,Referral,0
U05884,2025-02-23,USA,iOS,25-34,Female,Ads,1
U05885,2025-03-13,USA,iOS,25-34,Female,Organic,0
U05886,2025-06-09,Brazil,Android,18-24,Female,Organic,0
U05887,2025-04-01,UK,Android,45-54,Female,Organic,0
U05888,2025-04-09,Brazil,Android,18-24,Female,Ads,0
U05889,2025-03-19,India,iOS,18-24,Male,Organic,0
U05890,2025-05-04,Brazil,Android,18-24,Male,Ads,0
U05891,2025-06-29,USA,iOS,18-24,Male,Referral,0
U05892,2025-01-25,USA,iOS,18-24,Female,Organic,0
U05893,2025-05-13,UK,Android,55+,Male,Ads,0
U05894,2025-01-06,Japan,Android,45-54,Male,Referral,1
U05895,2025-02-16,India,iOS,25-34,Other,Referral,0
U05896,2025-03-14,India,Android,18-24,Female,Organic,0
U05897,2025-04-05,UK,iOS,55+,Male,Referral,0
U05898,2025-04-26,Australia,Android,18-24,Male,Organic,1
U05899,2025-03-28,Australia,iOS,35-44,Female,Ads,0
U05900,2025-02-04,India,Android,25-34,Male,Organic,0
U05901,2025-06-19,UK,Android,35-44,Female,Referral,0
U05902,2025-04-03,Brazil,Android,18-24,Male,Organic,0
U05903,2025-04-24,India,Android,18-24,Male,Referral,0
U05904,2025-04-18,USA,Android,18-24,Female,Referral,0
U05905,2025-03-09,Brazil,iOS,25-34,Male,Ads,0
U05906,2025-03-08,USA,Android,18-24,Female,Ads,0
U05907,2025-02-01,UK,Android,18-24,Female,Organic,0
U05908,2025-06-12,Brazil,Android,25-34,Male,Organic,0
U05909,2025-06-23,Brazil,iOS,35-44,Female,Organic,0
U05910,2025-02-20,Australia,Android,35-44,Male,Organic,0
U05911,2025-05-26,Canada,Android,35-44,Female,Organic,0
U05912,2025-06-11,USA,Web,45-54,Male,Ads,0
U05913,2025-05-14,Canada,iOS,35-44,Male,Ads,0
U05914,2025-01-18,Canada,Android,35-44,Male,Organic,0
U05915,2025-02-25,USA,Android,18-24,Female,Referral,1
U05916,2025-01-06,Australia,iOS,18-24,Female,Organic,0
U05917,2025-03-17,Japan,iOS,25-34,Female,Organic,0
U05918,2025-01-10,India,Android,55+,Female,Organic,0
U05919,2025-02-01,USA,iOS,45-54,Female,Ads,0
U05920,2025-06-15,India,Android,25-34,Female,Organic,0
U05921,2025-04-22,Australia,iOS,18-24,Male,Organic,0
U05922,2025-06-01,USA,Android,25-34,Female,Ads,0
U05923,2025-02-11,USA,Android,18-24,Female,Ads,0
U05924,2025-06-16,UK,iOS,35-44,Male,Organic,0
U05925,2025-02-12,Canada,iOS,25-34,Male,Organic,1
U05926,2025-05-06,USA,Android,25-34,Male,Organic,1
U05927,2025-02-13,USA,iOS,45-54,Male,Organic,0
U05928,2025-05-12,India,iOS,25-34,Male,Referral,0
U05929,2025-02-10,UK,Android,18-24,Male,Organic,0
U05930,2025-02-22,India,Android,18-24,Male,Ads,0
U05931,2025-05-07,Brazil,iOS,18-24,Male,Organic,0
U05932,2025-03-21,USA,Android,18-24,Female,Organic,0
U05933,2025-04-10,Germany,iOS,25-34,Male,Organic,0
U05934,2025-01-04,Germany,Android,18-24,Male,Ads,0
U05935,2025-06-17,Japan,Android,35-44,Male,Organic,0
U05936,2025-06-01,Brazil,Android,35-44,Male,Organic,0
U05937,2025-05-30,India,Android,45-54,Female,Organic,0
U05938,2025-05-13,India,Android,25-34,Female,Organic,0
U05939,2025-01-02,USA,Android,25-34,Female,Organic,0
U05940,2025-04-03,Australia,iOS,25-34,Female,Organic,0
U05941,2025-06-26,USA,iOS,45-54,Female,Organic,0
U05942,2025-01-26,USA,Android,35-44,Male,Ads,0
U05943,2025-05-06,India,iOS,18-24,Female,Organic,0
U05944,2025-02-03,USA,Android,25-34,Female,Organic,0
U05945,2025-04-27,UK,Android,35-44,Female,Organic,0
U05946,2025-06-05,India,iOS,18-24,Female,Ads,0
U05947,2025-01-02,USA,Android,18-24,Female,Organic,0
U05948,2025-02-13,Canada,iOS,25-34,Female,Organic,1
U05949,2025-02-19,UK,Web,18-24,Female,Organic,0
U05950,2025-04-29,India,iOS,18-24,Male,Ads,0
U05951,2025-06-06,Canada,iOS,35-44,Female,Organic,0
U05952,2025-03-01,Canada,Android,25-34,Male,Organic,0
U05953,2025-05-19,USA,Android,25-34,Male,Referral,0
U05954,2025-05-18,India,iOS,18-24,Male,Organic,0
U05955,2025-05-05,USA,iOS,25-34,Male,Ads,0
U05956,2025-02-23,USA,Android,25-34,Female,Organic,0
U05957,2025-03-24,UK,Android,55+,Female,Ads,0
U05958,2025-06-23,UK,Android,35-44,Male,Referral,0
U05959,2025-03-15,Brazil,Android,35-44,Male,Ads,0
U05960,2025-06-15,Brazil,Android,25-34,Male,Organic,0
U05961,2025-03-09,India,Android,35-44,Female,Organic,0
U05962,2025-03-31,Germany,Android,18-24,Male,Ads,0
U05963,2025-02-18,Germany,Android,18-24,Male,Referral,1
U05964,2025-02-12,Australia,Android,35-44,Male,Referral,0
U05965,2025-04-01,Canada,Android,18-24,Female,Organic,0
U05966,2025-02-28,Australia,Android,25-34,Male,Organic,0
U05967,2025-05-12,Australia,Android,35-44,Male,Referral,1
U05968,2025-04-12,Brazil,iOS,25-34,Male,Organic,0
U05969,2025-06-10,Brazil,Web,25-34,Female,Organic,0
U05970,2025-05-02,Germany,iOS,45-54,Female,Organic,0
U05971,2025-03-19,Brazil,iOS,45-54,Male,Referral,0
U05972,2025-04-24,USA,iOS,25-34,Female,Ads,0
U05973,2025-01-20,USA,Android,35-44,Male,Ads,0
